movie_id;title;genres;avg_rating;num_votes;budget;revenue;release_date;original_language;popularity;keywords
tt0460740;Cashback;Comedy,Drama,Romance;7.1;87696;0;2294291;2006-05-09;en;23.848;london, england,supermarket,time,boredom,insomnia,night shift,painting,art school,sexual fantasy,memory,sexual attraction,break-up,art,time freeze ,first kiss,magic realism,ex-boyfriend ex-girlfriend relationship,duringcreditsstinger
tt0460791;The Fall;Adventure,Drama,Fantasy;7.8;112809;30000000;3669465;2006-01-01;en;12.794;suicide attempt,remake,morphine,hospital,storytelling,1920s
tt0460829;Inland Empire;Drama,Fantasy,Mystery;6.8;58109;15000000;4045770;2006-09-06;en;15.979;circus,movie business,homeless person,identity,violent husband,married couple,deceived husband,wife,murder,curse,los angeles, california,stabbing,poland,parallel world,madness,movie star
tt0460989;The Wind that Shakes the Barley;Drama,War;7.5;50730;6500000;22889018;2006-03-23;en;12.294;sibling relationship,england,civil war,resistance,guerrilla warfare,underground,traitor,mercenary,independence,british army,british empire,dublin, ireland,irish civil war (1922-23),peace,historical fiction,ira (irish republican army),ireland,colonialism
tt0461770;Enchanted;Adventure,Animation,Comedy;7.1;200146;85000000;340487652;2007-11-20;en;93.442;new york city,poison,queen,magic,prince,fairy tale,musical,princess,portal,female protagonist,manhattan, new york city,evil queen,fantasy world,evil witch,true love,part animation,live action and animation,central park, new york city
tt0462200;Black Snake Moan;Drama,Music;6.9;64124;15000000;10907485;2006-12-31;en;13.029;southern usa,blues,trauma,musician,military service,tennessee,nymphomaniac,captive,moonshine,drunkeness
tt0462322;Grindhouse;Action,Horror,Thriller;7.5;185274;67000000;25422088;2007-04-06;en;13.94;exploitation,slasher,zombie,killer,death
tt0462465;Outlander;Action,Adventure,Sci-Fi;6.2;76056;50000000;7033683;2008-04-24;en;23.518;norway,predator,monster,flying saucer,viking,alien,alien invasion
tt0462499;Rambo;Action,Adventure,Thriller;7.0;232786;50000000;113244290;2008-01-24;en;92.231;missionary,river,boat,pastor,snake,fight,border,mercenary,thailand,burma,sequel
tt0462504;Rescue Dawn;Adventure,Biography,War;7.3;106921;10000000;7177143;2006-09-09;en;11.474;war crimes,vietnam war,laos,soldier,pipe smoking,rice paddy,letter from home,ant's nest,net fishing,dragging someone,airplane shot down
tt0462538;The Simpsons Movie;Adventure,Animation,Comedy;7.3;331347;75000000;527068851;2007-07-25;en;153.433;parent child relationship,garbage,pollution,environmental protection agency,quarantine,dysfunctional family,dysfunctional marriage,ecology,first love,duringcreditsstinger
tt0462590;Step Up;Crime,Drama,Music;6.5;119881;0;0;2006-08-11;en;38.275;dancing,new love,dance,baltimore, usa,art school,woman director
tt0463034;You, Me and Dupree;Comedy,Romance;5.6;81853;54000000;130628903;2006-07-13;en;13.088;love of one's life,male friendship,just married,father-in-law,slacker,wedding,moving out,school teacher,unemployment,cycling,best man,freeloader,houseguest,comedy of errors,best friends,credits stinger,after credits stinger,newlyweds,overstaying your welcome,working for father-in-law
tt0463854;28 Weeks Later;Action,Adventure,Horror;6.9;277734;15000000;65048678;2007-04-26;en;115.593;london, england,sibling relationship,loss of loved one,mutant,dying and death,chaos,supernatural,survival,on the run,zombie,escapade,virus,plague,female corpse,deadly,chaos and mayhem
tt0463985;The Fast and the Furious: Tokyo Drift;Action,Crime,Thriller;6.0;272572;85000000;158468292;2006-06-03;en;22.638;car race,car journey,car mechanic,car garage,auto-tuning,street race,drifting,tokyo, japan
tt0463998;Freedom Writers;Biography,Crime,Drama;7.6;79546;21000000;43095175;2007-01-05;en;36.828;black people,based on novel or book,holocaust (shoah),ghetto,diary,principal witness ,biography,daughter,high school,racial segregation,anne frank,school excursion,idealism,violence in schools,based on true story,racial tension,gang violence
tt0464141;The Orphanage;Drama,Horror,Mystery;7.4;156716;3400000;78638987;2007-05-20;es;48.33;beach,suppressed past,cave,medium,haunted house,wife,orphanage,imaginary friend,gothic horror,missing child,séance
tt0464154;Piranha 3D;Comedy,Horror;5.5;92107;24000000;83188165;2010-08-20;en;63.706;yacht,film in film,scuba diving,creature,piranha,spring break,man eating monster,3d
tt0465234;National Treasure: Book of Secrets;Action,Adventure,Mystery;6.5;238581;130000000;459242249;2007-12-13;en;33.559;paris, france,london, england,assassination,riddle,assassin,usa president,parent child relationship,husband wife relationship,gold,treasure,family history,palace,treasure hunt,archaeologist,american civil war,archeology,secret formula
tt0465494;Hitman;Action,Crime,Thriller;6.2;170911;24000000;99965753;2007-11-21;en;35.307;assassin,secret identity,intelligence,soviet union,celibacy,hitman,secret society,power takeover,adversary,government,execution,killer,based on video game,doppelgänger,secret formula,action hero
tt0465538;Michael Clayton;Crime,Drama,Mystery;7.2;167127;25000000;92991835;2007-07-12;en;11.797;new york city,killing,restaurant,chambers of a barrister,scandal,fake suicide,lawsuit,business ethics,crooked lawyer,lawyer,law firm,legal thriller
tt0465551;Notes on a Scandal;Crime,Drama,Romance;7.4;79575;15000000;49814392;2006-12-25;en;11.857;adultery,based on novel or book,infidelity,obsession,blackmail,seduction,friendship,stalker,love,loneliness,teacher,conservative,relationship,art,extramarital affair
tt0465580;Push;Action,Sci-Fi,Thriller;6.1;111947;38000000;49678401;2009-02-04;en;27.223;psychokinesis,mind control,secret government organization,clairvoyance,hong kong
tt0465602;Shoot 'Em Up;Action,Comedy,Thriller;6.6;151006;39000000;26820641;2007-07-26;en;20.376;prostitute,baby,new love,hero,ball,chase,dying and death,shootout,hobo
tt0465624;My Super Ex-Girlfriend;Comedy,Romance,Sci-Fi;5.2;64855;0;61108981;2006-07-20;en;16.548;new york city,flying,ex-boyfriend,ex-girlfriend,superhero,super power
tt0466342;Date Movie;Comedy,Romance;2.8;59832;20000000;48548426;2006-02-17;en;23.85;date,diary,parents-in-law,bridegroom,parody,crude humor,spoof,wedding
tt0466909;The Omen;Drama,Fantasy,Horror;5.5;59849;25000000;119188334;2006-06-06;en;33.692;monk,prophecy,parent child relationship,ambassador,nanny,devil's son,birthmark,omen,animal attack,photography,murder,hospital,pentagram,cowardliness,church,demon,death,archaeologist,catholicism,catholic priest
tt0467197;Max Payne;Action,Adventure,Crime;5.3;126775;35000000;85416905;2008-10-15;en;20.988;new york city,assassin,based on video game,aftercreditsstinger
tt0467200;The Other Boleyn Girl;Biography,Drama,History;6.7;113909;35000000;78269970;2008-02-28;en;23.584;sibling relationship,england,based on novel or book,queen,kingdom,politics,royalty,religion,mistress,historical fiction,king,period drama,royal court,anne boleyn,henry viii,palace intrigue,16th century,aristocrats
tt0467406;Juno;Comedy,Drama;7.5;523088;7500000;232372681;2007-12-05;en;21.452;sexuality,becoming an adult,puberty,first time,adoption,pregnancy,pregnant minor,precocity,partnership,coming of age,teenage pregnancy
tt0468489;Half Nelson;Drama;7.1;88006;700000;4911725;2006-08-11;en;8.121;new york city,date,prison,ex-girlfriend,ghetto,bicycle,class,sports,basketball,crack,teacher,theft,alcoholic,liberal,junior high school,drug habit,freebasing
tt0468492;The Host;Drama,Horror,Sci-Fi;7.1;122563;11000000;88489643;2006-07-27;ko;23.807;river,monster,bravery,archer,daughter,sewerage,pollution,formaldehyde,snack bar,family,asian origins,seoul, south korea
tt0468569;The Dark Knight;Action,Crime,Drama;9.0;2633240;185000000;1004558444;2008-07-14;en;106.462;crime fighter,secret identity,anti hero,scarecrow,sadism,chaos,vigilante,joker,superhero,based on comic,tragic hero,organized crime,anti villain,criminal mastermind,district attorney,super power,super villain,neo-noir
tt0469494;There Will Be Blood;Drama;8.2;584931;25000000;77208711;2007-12-26;en;22.169;sibling relationship,california,pastor,deaf-mute,american dream,fanatic,petrol,father,misanthrophy,oil,money,religion,killer,alcoholic,narcissism,bowling alley,sign languages,adopted son
tt0469641;World Trade Center;Drama,History,Thriller;6.0;84358;65000000;163247198;2006-08-09;en;17.271;runaway,alarm clock,terrorist,war on terror,hero,fire engine,rescue,marine,hospital,trapped,rubble,rescue team,9/11,world trade center,terrorist group,al qaeda,firefighter
tt0470752;Ex Machina;Drama,Sci-Fi,Thriller;7.7;544136;15000000;36869414;2015-01-21;en;35.121;dancing,artificial intelligence,android,distrust,isolation,technology,manipulation,friendship,deception,laboratory,robot,power outage,surveillance camera,consciousness,existentialism,lockdown,philosophical,turing test,cybernetics,gynoid,female cyborg,human android relationship
tt0471042;Tower Heist;Action,Comedy,Crime;6.2;145103;75000000;152930623;2011-11-02;en;34.75;new york city,skyscraper,fbi,thanksgiving,heist,billionaire,parade,high rise,female agent,ponzi scheme,caper comedy,planning,safecracker,recruiting,deceit,lobby
tt0472033;9;Action,Adventure,Animation;7.0;140975;30000000;48428063;2009-08-19;en;49.633;man vs machine,hope,post-apocalyptic future,dystopia,friendship,steampunk,coward,end of world,rag doll
tt0472043;Apocalypto;Action,Adventure,Drama;7.8;313638;40000000;120654337;2006-12-07;en;87.104;loss of loved one,solar eclipse,slavery,village,maya civilization,forest,tribe,native american,human sacrifice,central america,ancient civilization,16th century,ancient language film
tt0472062;Charlie Wilson's War;Biography,Comedy,Drama;7.0;119116;75000000;119483446;2007-12-19;en;13.09;cairo,washington dc, usa,alcohol,cia,helicopter,refugee camp,congress,cold war,ladykiller,rocket launcher,jerusalem, israel,munition,pakistan,afghanistan war (2001- ),belly dancing,dollar,congressman,1980s
tt0472160;Penelope;Comedy,Fantasy,Romance;6.7;63743;15000000;21156270;2006-03-01;en;16.036;marriage proposal,isolation,yellow press,fairy tale,beauty,transformation,pig,nose,motherly love,make a match,modern fairy tale
tt0472181;The Smurfs;Adventure,Animation,Comedy;5.4;91084;110000000;563749323;2011-07-29;en;43.701;moon,magic,based on comic,blue,vortex,cat and mouse,duringcreditsstinger,live action and animation
tt0472399;The Mechanic;Action,Crime,Thriller;6.5;161841;40000000;51070807;2011-01-13;en;31.501;poison,chicago, illinois,prostitute,martial arts,assassin,airport,cemetery,boat,hitman,chase,machinegun,cover-up,beautiful woman,car crash
tt0473075;Prince of Persia: The Sands of Time;Action,Adventure,Fantasy;6.6;290727;200000000;336365676;2010-05-19;en;80.602;persia,sandstorm,brother against brother,armageddon,based on video game
tt0473705;State of Play;Crime,Drama,Mystery;7.1;153335;60000000;87812371;2009-04-17;en;48.308;corruption,assassination,detective,journalist,assassin,newspaper,congress,editor-in-chief,politics,election campaign,government,murder,blog,reporter,investigative journalism
tt0475276;United 93;Action,Drama,History;7.6;106979;15000000;76286096;2006-04-28;en;14.348;terrorist,war on terror,airplane,hijacking,terror cell,emergency landing,9/11,terrorist group,al qaeda
tt0475290;Hail, Caesar!;Comedy,Drama,Mystery;6.3;135603;22000000;63647656;2016-02-05;en;14.633;journalist,cat,ransom,kidnapping,ancient rome,film in film,disappearance,hollywood,whodunit,period drama,movie star,1950s,old hollywood
tt0475394;Smokin' Aces;Action,Comedy,Crime;6.6;146282;17000000;57103895;2006-12-09;en;19.59;neo-nazism,gun,sniper,fbi,hitman,bodyguard,gangster,police,dark comedy,shootout,drugs,female corpse
tt0475944;The Covenant;Action,Adventure,Fantasy;5.1;50038;20000000;37597471;2006-09-08;en;20.573;witch,magic,male friendship,college,spider,haunting,inheritance,super power,warlock,swimming team
tt0476735;My Father and My Son;Drama,Family;8.2;87006;0;4187299;2005-11-18;tr;7.142;son,father,family drama,fiul,tatăl,meu
tt0476964;The Brave One;Action,Crime,Drama;6.7;61374;70000000;69766619;2007-09-12;en;18.006;new york city,loss of loved one,metropolis,bravery,urban life,vigilante,revenge,rape and revenge,radio show host,central park, new york city
tt0477051;Norbit;Comedy,Romance;4.1;75019;10000000;159313561;2007-02-08;en;65.19;orphanage,overweight woman
tt0477071;Premonition;Drama,Fantasy,Mystery;5.9;79130;20000000;84297309;2007-02-08;en;20.681;deja vu,loss of loved one,dying and death,time travel,car crash
tt0477080;Unstoppable;Action,Thriller;6.8;198369;100000000;167805466;2010-11-04;en;35.463;helicopter,pennsylvania, usa,deputy sheriff,police,police headquarter,train crash,injured leg,train,death,runaway train,police helicopter,helicopter chase,passenger train,train passengers
tt0477139;Wristcutters: A Love Story;Comedy,Drama,Fantasy;7.2;56295;0;0;2007-10-19;en;9.929;suicide,camping,black hole,afterlife,road trip,hitchhiker,break-up,death,ex-boyfriend ex-girlfriend relationship,record player,grocery store
tt0477302;Extremely Loud & Incredibly Close;Adventure,Drama,Mystery;6.9;102478;40000000;55247881;2011-12-25;en;17.061;new york city,based on novel or book,autism,key,scavenger hunt,death of father,young boy,tambourine,lock,9/11,grieving,asperger's syndrome,post 9/11,child protagonist
tt0477347;Night at the Museum;Adventure,Comedy,Family;6.4;348556;110000000;574480841;2006-10-20;en;30.539;museum,skeleton,night shift,chaos,genghis khan,maya civilization,natural history,dinosaur,based on children's book,magical object,security guard,duringcreditsstinger,inanimate objects come to life
tt0477348;No Country for Old Men;Crime,Drama,Thriller;8.2;967424;25000000;171627166;2007-06-13;en;45.539;vietnam veteran,sheriff,based on novel or book,texas,drug trafficking,hitman,usa–mexico border,psychopath,horror,desert,modern-day western,neo-western,cold blooded killer,neo-noir,1980s,coin toss,captive bolt gun,western noir,horror western,faithful adaptation
tt0478087;21;Crime,Drama,History;6.8;252797;35000000;159808370;2008-03-27;en;29.925;gambling,casino,card game,professor,harvard university,cohabitant,college,girlfriend,studies,dormitory,friendship,blackjack,las vegas
tt0478134;In the Valley of Elah;Crime,Drama,Mystery;7.2;73137;23000000;29541790;2007-08-31;en;15.169;detective,parent child relationship,war crimes,patriotism,homicide,investigation,iraq,military service,police,cover-up,disappearance,murder investigation
tt0478304;The Tree of Life;Drama,Fantasy;6.8;177762;32000000;54674226;2011-05-17;en;19.568;sibling relationship,philosophy,red hair,parent child relationship,texas,sun,telegram,tree,meteor,afterlife,space,coming of age,spirituality,dinosaur,childhood,1950s,brother brother relationship
tt0478311;Knocked Up;Comedy,Romance;6.9;370734;30000000;219922417;2007-06-01;en;21.568;alcohol,one-night stand,bed,pregnancy,condom,paternity,drug use,beard,unprotected sex,duringcreditsstinger
tt0478970;Ant-Man;Action,Adventure,Comedy;7.3;663731;130000000;519311965;2015-07-14;en;90.361;ant,shrinking,superhero,based on comic,heist,miniaturization,miniature people,aftercreditsstinger,duringcreditsstinger,marvel cinematic universe (mcu),special suit,蚁人,antman
tt0479143;Rocky Balboa;Action,Drama,Sport;7.1;217392;24000000;155929020;2006-12-20;en;46.596;philadelphia, pennsylvania,transporter,fight,love of one's life,publicity,boxer,grave,tombstone,comeback,training,restaurant owner,world champion,challenger,virtual fight,defeat,victory,cancer,over-the-hill fighter,boxing
tt0479884;Crank;Action,Crime,Thriller;6.9;250527;12000000;42931041;2006-08-31;en;29.148;poison,helicopter,assassin,hitman,adrenaline,fistfight,swimming pool,revenge,shootout,motorcycle,drugs,cell phone,pharmacy,defibrillation,hospital gown,emergency room,aftercreditsstinger,sweatshop,run,epinephrine
tt0479952;Madagascar: Escape 2 Africa;Adventure,Animation,Comedy;6.6;228571;150000000;603900354;2008-10-30;en;92.914;africa,jealousy,dance,hunger,lion,zoo,hippopotamus,giraffe,chimp,penguin,volcano,madagascar,airplane,friendship,cartoon,zebra,slapstick comedy,sequel,friends,shark,animal,duringcreditsstinger,lemur,talking animals
tt0479997;Season of the Witch;Action,Adventure,Fantasy;5.4;94810;40000000;91627228;2011-01-07;en;86.441;inquisition,monk,ambush,witch,hero,fight,horse,ritual,knife,knight,middle ages,catholic church,14th century
tt0480025;This Is England;Crime,Drama;7.7;122898;2380000;8176544;2006-09-12;en;5.213;skinhead,england,vandalism,drugs,falklands war,cult film,xenophobia,1980s
tt0480242;Dan in Real Life;Comedy,Drama,Romance;6.8;103562;25000000;68474305;2007-10-26;en;12.776;bookshop,daughter,relationship,widower,shore,advice columnist,single father,duringcreditsstinger
tt0480249;I Am Legend;Action,Drama,Sci-Fi;7.2;756485;150000000;585410052;2007-12-12;en;94.059;saving the world,new york city,based on novel or book,lost civilisation,post-apocalyptic future,dystopia,infection,matter of life and death,alone,helplessness,loneliness,zombie,virus,pandemic,pets
tt0480255;The Losers;Action,Adventure,Comedy;6.3;102709;25000000;23580000;2010-04-23;en;49.154;based on comic,hospital,black ops
tt0480669;Timecrimes;Horror,Mystery,Sci-Fi;7.1;64496;2600000;553198;2007-10-05;es;15.558;scissors,radio,bicycle,time travel,woods,surrealism,car accident,scientist,machine,binoculars,injury,voyeur,loop
tt0480687;Hall Pass;Comedy,Romance;5.9;126559;36000000;86157237;2011-02-25;en;29.772;husband wife relationship,daydream,marriage,freedom,friends
tt0481141;No Reservations;Comedy,Drama,Romance;6.3;75589;28000000;92601050;2007-06-15;en;15.017;italy,competition,loss of loved one,new love,cooking,restaurant,bars and restaurants,mother role,funeral,perfectionist
tt0481369;The Number 23;Crime,Mystery,Thriller;6.4;203641;30000000;77566815;2007-02-23;en;29.898;suicide,based on novel or book,hotel room,obsession,sadomasochism,psychological thriller,killer,family,numbers
tt0481499;The Croods;Adventure,Animation,Comedy;7.2;215622;135000000;587204668;2013-03-15;en;97.594;parent child relationship,stone age,daughter,father,prehistoric,ancient world,family,cavemen,aftercreditsstinger,duringcreditsstinger,pets,stereoscopic,3d
tt0481536;Harold & Kumar Escape from Guantanamo Bay;Adventure,Comedy;6.5;137890;12000000;43493123;2008-04-25;en;21.072;terrorist,guantanamo bay,guantánamo,cannabis,east asian lead,buddy,stoner,aftercreditsstinger,duringcreditsstinger,stoner movie,south asian lead
tt0482571;The Prestige;Drama,Mystery,Sci-Fi;8.5;1325307;40000000;109676311;2006-10-19;en;34.417;competition,obsession,magic,diary,dying and death,class society,illusion,tricks,hostility,class,partner,rivalry,steampunk,nikola tesla,tesla coil
tt0482572;Pride and Glory;Crime,Drama,Thriller;6.6;61540;30000000;31200557;2008-09-09;en;13.378;megacity,brother-in-law,police
tt0482606;The Strangers;Horror,Mystery,Thriller;6.1;132598;9000000;82391145;2008-05-29;en;54.052;mask,murder,slasher,psychological thriller,home invasion,very little dialogue
tt0483607;Doomsday;Action,Sci-Fi,Thriller;5.9;77653;30000000;22472631;2008-03-14;en;38.969;post-apocalyptic future,dystopia,quarantine,futuristic,sword fight,lethal virus,action hero,2030s
tt0485947;Mr. Nobody;Drama,Fantasy,Romance;7.8;233936;47000000;2331721;2009-11-06;en;25.357;time,surrealism,multiple storylines,2090s
tt0486551;Beerfest;Comedy;6.2;68905;17500000;19179969;2006-08-25;en;12.093;germany,competition,prostitute,alcohol,beer,training,oktoberfest
tt0486576;Fantastic Four: Rise of the Silver Surfer;Action,Adventure,Fantasy;5.6;266715;130000000;301913131;2007-06-13;en;33.062;fire,helicopter,surfboard,mask,satellite,airplane,transformation,forest,resurrection,sequel,superhero,based on comic,space,wedding,explosion,scientist,interrogation,double cross,fantastic four,military,earth in peril,superhuman strength,duringcreditsstinger,invisibility,silver surfer,forcefield,elasticity
tt0486655;Stardust;Adventure,Family,Fantasy;7.6;273299;70000000;135560026;2007-08-09;en;24.641;witch,based on novel or book,new love,prince,beauty,kingdom,wall,transformation,falling star,royalty,unrequited love,goat,pirate,fratricide,air pirate,turned into animal
tt0486822;Disturbia;Crime,Drama,Mystery;6.8;236560;20000000;117760134;2007-04-12;en;22.182;kidnapping,house arrest,neighbor,serial killer,voyeurism,girl next door
tt0486946;Wild Hogs;Action,Adventure,Comedy;5.8;119466;0;253625427;2007-03-02;en;27.545;small town,midlife crisis,road trip,slapstick comedy,politically incorrect,motorcycle,motorcycle gang,road movie,awkwardness,travel writer,middle age,ironic ending
tt0488120;Fracture;Crime,Drama,Thriller;7.2;206728;10000000;91354215;2007-04-19;en;29.568;perfect crime,prosecution,legal thriller
tt0489049;Fanboys;Adventure,Comedy,Crime;6.5;59239;0;948753;2009-02-06;en;13.898;fan,road trip,fan culture,rivalry,urination,buddy,space opera,fandom
tt0489099;Jumper;Action,Adventure,Sci-Fi;6.1;307955;85000000;222231186;2008-02-13;en;31.262;loss of loved one,adolescence,based on novel or book,fight,chase,teleportation,motherly love,super power
tt0489237;The Nanny Diaries;Comedy,Drama,Romance;6.2;60433;20000000;47817020;2007-08-24;en;16.522;nanny,snob,little boy,woman director
tt0489270;Saw III;Crime,Horror,Mystery;6.2;194950;10000000;164874275;2006-10-27;en;64.641;brain tumor,suffocation,sadism,horror,torture,survival horror,death match,mutilation,mind game
tt0490204;Reign Over Me;Drama;7.4;97110;20000000;22222308;2007-03-22;en;15.831;loss of loved one,war on terror,confidence,trauma,leaving one's family,airplane,alone,grief,cowardliness,family,post 9/11
tt0490215;Silence;Drama,History;7.1;113466;46000000;23737523;2016-12-22;en;33.585;christianity,japan,missionary,based on novel or book,remake,betrayal,torture,martyrdom,crisis of faith,portuguese,17th century,shogunate,jesuit priest,religious persecution,religious icon,apostasy
tt0491152;Something Borrowed;Comedy,Drama,Romance;5.8;62702;35000000;65090821;2011-05-05;en;24.699;new york city,alcohol,based on novel or book,cheating,birthday,destroy,pregnancy,friends,flashback,crush,lawyer,best friend,wedding,relationship,celebration,roses,lying,engaged,loyal,liaison,confidant
tt0492044;The Haunting in Connecticut;Drama,Horror,Mystery;5.8;62704;10000000;77527732;2009-03-27;en;17.979;crematorium,hallucination,based on true story,haunting,occult,funeral home,mortuary,incinerator,cousin cousin relationship,told in flashback,reverend,funeral parlor,boy in peril,oncology ward,desecration,child cancer,rosary,isolated house,hide and seek,duringcreditsstinger,scientific experiment
tt0492956;The Game Plan;Comedy,Family,Sport;6.1;67061;22000000;147880543;2007-09-28;en;55.599;american football,bachelor,sports,aerobics,tween girl,publicist
tt0493430;Jackass Number Two;Action,Comedy,Documentary;7.0;76300;11000000;72778712;2006-09-22;en;15.512;wound,disgust,pain,stunt,stuntman,stupidity,bulle,shocking
tt0493464;Wanted;Action,Crime,Thriller;6.7;390253;75000000;342463063;2008-06-19;en;38.985;loss of loved one,assassin,secret society,mission of murder,based on comic,revenge,based on graphic novel,rejuvenation
tt0494238;Inkheart;Adventure,Family,Fantasy;6.1;78441;60000000;62803180;2008-12-11;en;40.933;fairy tale,eavesdropping,writer's block
tt0496806;Ocean's Thirteen;Crime,Thriller;6.9;347967;85000000;311312624;2007-06-06;en;32.983;casino,thief,revenge,heist,las vegas,pretending to be rich,labor strike
tt0497116;An Inconvenient Truth;Documentary,News;7.4;83592;1000000;46243000;2006-05-24;en;10.044;climate change,greenhouse effect,climate,earth,global warming,politics,truth,crisis,nature,environment,audience
tt0497465;Vicky Cristina Barcelona;Comedy,Drama,Romance;7.1;256826;15000000;96408652;2008-08-15;en;18.093;barcelona, spain,artist,menage a trois,author,polyamory
tt0498353;Hostel: Part II;Horror;5.5;91171;10200000;35728183;2007-06-08;en;56.66;prague, czech republic,bratislava, slovakia,castration,ladies' man,torture,torture porn,emasculation
tt0498380;Letters from Iwo Jima;Action,Adventure,Drama;7.9;163432;19000000;68673228;2006-12-19;en;16.755;world war ii,cave,dying and death,pacific war,iwo jima,pacific theater,anti war,japanese army,imperial japan,1940s
tt0498399;We Own the Night;Action,Crime,Drama;6.8;89609;21000000;54926886;2007-10-09;en;12.747;new york city,parent child relationship,nightclub,gangster,investigation,russian mafia,murder,raid,drugs,1980s
tt0499097;Without Remorse;Action,Thriller,War;5.8;58363;0;0;2021-04-29;en;125.592;duringcreditsstinger
tt0499448;The Chronicles of Narnia: Prince Caspian;Action,Adventure,Family;6.5;211578;225000000;419665568;2008-05-15;en;98.585;sibling relationship,witch,based on novel or book,lion,prince,wretch,matter of life and death,faith,uncle,epic,family relationships,battle,based on children's book,fantasy world,1940s,high fantasy,based on young adult novel,good versus evil
tt0499549;Avatar;Action,Adventure,Fantasy;7.8;1243973;237000000;2920357254;2009-12-15;en;936.245;culture clash,future,space war,space colony,society,space travel,futuristic,romance,space,alien,tribe,alien planet,marine,soldier,battle,love affair,space opera,anti war,power relations,mind and soul,speculative fiction
tt0499556;War;Action,Crime,Thriller;6.2;92049;25000000;40452643;2007-08-24;en;73.919;fbi,revenge
tt0756683;The Man from Earth;Drama,Fantasy,Mystery;7.9;188213;200000;0;2007-06-10;en;14.809;philosophy,birthday,professor,psychology,bible,time,legend,immortality,survival,prehistoric,memory,anthropology,religion,church,cavemen
tt0758730;Aliens vs. Predator: Requiem;Action,Adventure,Horror;4.6;126915;40000000;130290885;2007-12-25;en;80.275;predator,colorado,national guard,hybrid,alien,morgue,creature,alien possession,triangle,infestation,xenomorph
tt0758746;Friday the 13th;Horror,Mystery,Thriller;5.5;109063;19000000;91509154;2009-02-11;en;67.969;cabin in the woods,axe murder,camp counselor
tt0758752;Love & Other Drugs;Comedy,Drama,Romance;6.7;205190;30000000;102820008;2010-11-22;en;101.67;letter,love,viagra,sexual freedom,free spirit
tt0758758;Into the Wild;Adventure,Biography,Drama;8.1;622519;15000000;56255142;2007-09-11;en;26.403;parent child relationship,camping,self-discovery,wilderness,biography,road trip,based on true story,alaska,journey
tt0758766;Music and Lyrics;Comedy,Music,Romance;6.5;103714;40000000;145896422;2007-02-09;en;16.721;pop star,romantic comedy,has been,song writing,piano,lyrics
tt0758774;Body of Lies;Action,Drama,Thriller;7.0;229758;70000000;113280098;2008-10-09;en;16.855;spy,journalist,falsely accused,based on novel or book,dying and death,jordan,dubai,intelligence agency,beating,terrorism,secrecy
tt0758794;We Are Marshall;Drama,Sport;7.0;62157;65000000;43545364;2006-12-12;en;14.221;american football,1970s,trainer,college,sports
tt0762107;I Now Pronounce You Chuck & Larry;Comedy,Romance;5.9;148303;85000000;187134117;2007-07-12;en;24.486;new york city,single parent,homophobia,coming out,fraud,single,gay marriage,insurance policy,firefighter,masculinity,pretend relationship,pretending to be gay,gay theme,fire department
tt0762125;Planet 51;Adventure,Animation,Comedy;6.0;55709;70000000;104945765;2009-11-19;en;30.933;spacecraft,flying saucer,alien life-form,alien,alien planet,planet,duringcreditsstinger
tt0765010;Brothers;Drama,Thriller,War;7.1;128290;26000000;43318349;2009-01-22;en;228.102;sibling relationship,loss of loved one,brother-in-law,afghanistan war (2001- ),sister-in-law
tt0765120;My Blueberry Nights;Drama,Romance;6.6;54647;10000000;21786738;2007-11-28;en;11.855;poker,lovesickness,waitress,night life,melancholy,approach,loneliness
tt0765429;American Gangster;Biography,Crime,Drama;7.8;427034;100000000;266465037;2007-11-02;en;34.393;underdog,black people,drug trafficking,ghetto,gangster,drug smuggling,society,ambition,rise and fall,cop,drug dealing,police corruption,police detective,family,law enforcement,aftercreditsstinger,dishonesty,criminal heroes
tt0765443;Eastern Promises;Crime,Drama,Thriller;7.6;244144;51500000;56106607;2007-09-14;en;18.733;london, england,prostitute,jealousy,parent child relationship,hitman,diary,gangster,human trafficking,midwife,russian mafia,murder,orphan,brutality,motorcycle,bathhouse
tt0770703;What's Your Number?;Comedy,Romance;6.0;81779;20000000;30426096;2011-09-30;en;13.872;based on novel or book,loser,magazine,womanizer,mission,search,boyfriend,husband,fired,past relationship
tt0770752;Fool's Gold;Action,Adventure,Comedy;5.7;80313;70000000;111231041;2008-02-07;en;22.287;helicopter,cemetery,boat,mexican standoff,sword,cave,shipwreck,gangster,yacht,bahamas,jet ski,treasure hunt,rivalry,scuba diving,underwater,divorce,heiress,ex-husband ex-wife relationship,henchmen
tt0770828;Man of Steel;Action,Adventure,Sci-Fi;7.1;769645;225000000;754045518;2013-06-12;en;125.809;saving the world,superhero,based on comic,alien planet,superhuman,planet,alien invasion,super power,mysterious force,reboot,dc extended universe
tt0780504;Drive;Action,Drama;7.8;637671;15000000;78054825;2011-09-15;en;66.121;car mechanic,stuntman,revenge,neighbor,police chase,beaten to death,los angeles, california,brutality,getaway driver,crime lord,existentialism,neo-noir,silent protagonist
tt0780511;Everybody's Fine;Adventure,Drama;7.1;61903;21000000;16443609;2009-12-04;en;12.162;gay interest,family relationships,doctor,retired,visit,widower,duringcreditsstinger,heart trouble,lgbt interest
